Primary ID		M13.p(ctr)[1]	M13.p(corr)[1]
8.19		-0.000370885	-0.160287
8.17		-0.000364956	-0.157208
8.15		-0.000312864	-0.157357
8.13		-2.86907e-05	-0.0845155
8.11		-3.60269e-05	-0.0964842
8.09		-8.17638e-05	-0.0766186
8.07		-0.000298123	-0.168465
8.05		-0.000405143	-0.178174
8.03		-0.000519445	-0.179811
8.01		-0.000130191	-0.0864086
7.99		0.000303031	0.123613
7.97		0.00024649	0.237941
7.95		5.61295e-05	0.0382885
7.93		-0.000130337	-0.0787668
7.91		1.96558e-05	0.010376
7.89		0.000128829	0.0694508
7.87		-3.35178e-05	-0.018045
7.85		-4.42984e-06	-0.00247729
7.83		5.39613e-05	0.0276863
7.81		0.000471805	0.222337
7.79		0.00026024	0.215832
7.77		1.64276e-05	0.0134847
7.75		-1.06636e-05	-0.0109169
7.73		0.000420475	0.232837
7.71		0.000148838	0.185233
7.69		4.12042e-05	0.147274
7.67		0.000100315	0.280145
7.65		4.06086e-06	0.0108085
7.63		2.601e-05	0.0636771
7.61		4.38077e-05	0.152423
7.59		-4.3243e-05	-0.118082
7.57		3.11221e-05	0.148493
7.55		7.83099e-05	0.219898
7.53		0.000253963	0.125009
7.51		2.84989e-05	0.0344671
7.49		1.97715e-05	0.0154988
7.47		-7.62215e-06	-0.0558601
7.45		-1.91179e-05	-0.187522
7.43		0.000212071	0.133955
7.41		0.000454087	0.0856812
7.39		0.000384885	0.175967
7.37		0.000648774	0.143681
7.35		0.000239635	0.0909238
7.33		0.000369357	0.103485
7.31		0.000850931	0.129969
7.29		0.000548113	0.1728
7.27		0.00031832	0.135944
7.25		9.87924e-05	0.065513
7.23		3.34415e-06	0.00413507
7.21		0.000926319	0.321894
7.19		-0.000335813	-0.0742316
7.17		-0.00129624	-0.156295
7.15		0.000168385	0.0830926
7.13		0.000191581	0.163196
7.11		4.33889e-05	0.0324591
7.09		4.60604e-05	0.0222667
7.07		0.000264445	0.09443
7.05		0.000305031	0.156443
7.03		-6.0459e-05	-0.0672563
7.01		3.11816e-05	0.290917
6.99		-2.15505e-06	-0.0166299
6.97		-1.96579e-06	-0.0264515
6.95		6.86832e-06	0.0887882
6.93		5.18344e-06	0.0926039
6.91		9.37812e-05	0.236916
6.89		-0.000110399	-0.0183804
6.87		-8.43711e-05	-0.0843742
6.85		-0.000381509	-0.0839342
6.83		-8.15708e-05	-0.0375848
6.81		1.44372e-05	0.128168
6.79		3.29653e-06	0.0392543
6.77		9.32237e-06	0.271471
6.75		1.10544e-05	0.175959
6.73		3.6165e-06	0.114216
6.71		5.25196e-06	0.102409
6.69		4.35983e-06	0.138254
6.67		-6.6289e-06	-0.127329
6.65		-1.05319e-05	-0.112053
6.63		-6.51575e-06	-0.0972158
6.61		2.78762e-06	0.0837497
6.59		8.58938e-06	0.0802637
6.57		-1.9122e-05	-0.171149
6.55		3.76913e-07	0.00897267
6.53		1.67685e-06	0.0278043
6.51		-0.000140968	-0.103044
6.49		-8.8783e-06	-0.0836693
6.47		-9.16544e-06	-0.186811
6.45		-7.62228e-07	-0.0185244
6.43		-8.96154e-06	-0.170691
6.41		2.28948e-06	0.0340713
6.39		7.8677e-06	0.0598794
6.37		-2.66376e-06	-0.0171244
6.35		3.06365e-06	0.0847216
6.33		1.40341e-05	0.212593
6.31		5.07964e-06	0.155962
6.29		-2.42064e-05	-0.144952
6.27		-2.25339e-05	-0.205118
6.25		2.73781e-06	0.0435125
6.23		6.67106e-06	0.247177
6.21		-1.42017e-06	-0.0139409
6.19		-4.07216e-05	-0.150018
6.17		-1.75019e-05	-0.0553399
6.15		-9.30813e-08	-0.00115732
6.13		-1.51446e-06	-0.0223963
6.11		3.53815e-07	0.00490631
6.09		-2.02673e-05	-0.0683688
6.07		-6.98467e-06	-0.0670713
6.05		-1.9826e-05	-0.109777
6.03		-1.68361e-05	-0.0863708
6.01		3.65006e-05	0.15693
5.99		-1.17751e-05	-0.0503797
5.97		-0.000103453	-0.157721
5.95		-0.000114494	-0.137093
5.93		-4.4829e-05	-0.0960992
5.91		-1.33648e-05	-0.0403901
5.89		-0.000136591	-0.113051
5.87		-4.02705e-05	-0.23304
5.85		-2.86592e-05	-0.122302
5.83		-2.29522e-05	-0.0673145
5.81		-3.31661e-05	-0.0624097
5.79		-4.39896e-05	-0.0362248
5.77		-5.07315e-06	-0.00421649
5.75		-5.49131e-05	-0.0484119
5.73		-6.68562e-05	-0.098565
5.71		-6.95698e-07	-0.00139471
5.69		1.86891e-05	0.0434705
5.67		2.04834e-05	0.0529464
5.65		-1.39138e-05	-0.0730495
5.63		2.30829e-05	0.240767
5.61		0.000266155	0.282121
5.59		0.000266494	0.277961
5.57		4.01031e-05	0.148717
5.55		1.63142e-05	0.0423071
5.53		4.80398e-05	0.142069
5.51		9.40275e-06	0.0187576
5.49		0.000183821	0.244566
5.47		3.82706e-05	0.0470082
5.45		-0.00177594	-0.343438
5.43		0.0135979	0.37759
5.41		0.00144529	0.339066
5.39		-0.00162734	-0.270209
5.37		0.0118535	0.425907
5.35		-0.000203662	-0.0621984
5.33		-8.21613e-05	-0.0126034
5.31		-0.026899	-0.362977
5.29		-0.00778167	-0.323666
5.27		-0.00614597	-0.405128
5.25		-0.00041993	-0.0253818
5.23		-0.0172572	-0.257481
5.21		-0.00475048	-0.116762
5.19		-0.00712734	-0.182776
5.17		-0.0121725	-0.361035
5.15		-0.0150758	-0.420598
5.13		-0.00944646	-0.312699
5.11		-0.000167005	-0.00794699
5.09		0.0025672	0.0759364
5.07		-0.000410188	-0.0550201
5.05		0.000547623	0.152377
5.03		0.00543525	0.358203
5.01		-0.00224894	-0.0351268
4.99		0.000177941	0.0162855
4.97		-0.000587136	-0.0378414
4.95		-0.00116239	-0.0536777
4.93		-0.00228314	-0.0758877
4.91		-0.00290417	-0.0688339
4.89		-0.0040392	-0.0647745
4.67		-0.0023915	-0.0539673
4.65		-0.0192657	-0.219353
4.63		-0.0328013	-0.450849
4.61		-0.01919	-0.414728
4.59		-0.00834562	-0.152419
4.57		-0.00206655	-0.0660154
4.55		-0.000409972	-0.0209043
4.53		-0.00849277	-0.347593
4.51		-0.0110286	-0.1917
4.49		0.00998819	0.316435
4.47		0.0024832	0.0460609
4.45		0.000368923	0.00471762
4.43		0.0376413	0.191563
4.41		-0.0209188	-0.202011
4.39		-0.00310371	-0.260538
4.37		0.000502188	0.106829
4.35		-0.00289134	-0.395914
4.33		-0.0196045	-0.428841
4.31		-0.00298316	-0.533275
4.29		-0.0146749	-0.490939
4.27		-0.0146924	-0.480362
4.25		-0.010655	-0.407599
4.23		-0.0114014	-0.338496
4.21		-0.01177	-0.290335
4.19		0.00849848	0.132701
4.17		0.00232098	0.118582
4.15		0.0180998	0.23512
4.13		-0.0476648	-0.385073
4.11		-0.0194984	-0.236401
4.09		0.0105595	0.275159
4.07		0.0117098	0.320046
4.05		0.00180136	0.0560425
4.03		0.000933915	0.076515
4.01		-0.000804633	-0.0157757
3.99		-0.0204003	-0.246185
3.97		0.000783622	0.00487157
3.95		0.0356057	0.122038
3.93		-0.0349556	-0.117458
3.91		0.0174323	0.0605327
3.89		-0.0412936	-0.0972237
3.87		-0.0286746	-0.0876921
3.85		-0.0412524	-0.149499
3.83		-0.0720855	-0.227376
3.81		-0.136513	-0.265535
3.79		-0.0772185	-0.124965
3.77		-0.0307071	-0.089241
3.75		-0.0559478	-0.145586
3.73		-0.0561695	-0.133822
3.71		-0.0683393	-0.151895
3.69		-0.090395	-0.28549
3.67		-0.0778514	-0.291576
3.65		-0.00492024	-0.0143284
3.63		0.00161755	0.00532249
3.61		-0.014317	-0.0672816
3.59		-0.0293016	-0.0631964
3.57		-0.0243602	-0.0704746
3.55		-0.025601	-0.145983
3.53		-0.0127606	-0.0794504
3.51		-0.0351647	-0.323803
3.49		0.00202203	0.0165426
3.47		0.0262547	0.183824
3.45		-0.00570072	-0.138584
3.43		-0.00688524	-0.211348
3.41		-0.00236198	-0.109628
3.39		-0.00143757	-0.0912815
3.37		0.000398864	0.13611
3.35		-0.000166858	-0.0443242
3.33		-0.000824083	-0.0731237
3.31		-0.00894617	-0.297725
3.29		-0.0198501	-0.26821
3.27		-0.0112076	-0.157323
3.25		-0.00421152	-0.223298
3.23		-0.00235201	-0.105757
3.21		-0.000179477	-0.0113736
3.19		-0.00151937	-0.103497
3.17		-0.00129226	-0.0652176
3.15		-0.000204962	-0.0435284
3.13		-0.00107446	-0.0313601
3.11		-0.00176051	-0.0312776
3.09		-0.00166399	-0.0707679
3.07		-0.000311127	-0.0353505
3.05		0.000718139	0.0457308
3.03		0.00479838	0.105179
3.01		0.012018	0.0767515
2.99		0.00264715	0.045596
2.97		-0.000347191	-0.0314647
2.95		-0.000105076	-0.052842
2.93		0.000380632	0.192702
2.91		0.000911362	0.202326
2.89		-0.000672862	-0.0746804
2.87		1.14534e-05	0.00190656
2.85		0.00128054	0.213787
2.83		0.0014622	0.182004
2.81		0.000319026	0.0341673
2.79		-0.000221878	-0.0225777
2.77		0.000860799	0.125779
2.75		-0.00051599	-0.022259
2.73		-0.000273965	-0.0202591
2.71		-0.00102206	-0.0671612
2.69		-0.00754203	-0.204525
2.67		-0.0184135	-0.233053
2.65		-0.00947735	-0.190751
2.63		-0.000844566	-0.168869
2.61		-0.000268451	-0.168945
2.59		-3.74122e-05	-0.0363256
2.57		-7.38068e-05	-0.0241366
2.55		-0.0060994	-0.151287
2.53		-0.0146297	-0.192618
2.51		-0.00773569	-0.15727
2.49		0.000274554	0.0344867
2.47		-0.00100184	-0.0850218
2.45		-0.00225653	-0.150077
2.43		-0.000215031	-0.0362133
2.41		0.00152196	0.0948093
2.39		0.000662744	0.00153074
2.37		-0.00192241	-0.0749733
2.35		-0.0040042	-0.0932191
2.33		-0.00120762	-0.037465
2.31		0.00128972	0.125845
2.29		0.00178426	0.110412
2.27		0.00143715	0.0946772
2.25		0.00129708	0.130746
2.23		0.00200048	0.0704635
2.21		-0.00304753	-0.101905
2.19		-0.00194184	-0.116583
2.17		-0.00146468	-0.0181615
2.15		-0.000433154	-0.0155099
2.13		7.31945e-05	0.00263191
2.11		-0.00130196	-0.0506568
2.09		-0.00297685	-0.0994275
2.07		-0.0178439	-0.219951
2.05		-0.197308	-0.38645
2.03		0.0866628	0.171713
2.01		0.00542688	0.0357182
1.99		-0.000890493	-0.0337419
1.97		-0.00470802	-0.100809
1.95		-0.000561513	-0.0410623
1.93		-0.00119609	-0.0716735
1.91		-0.0695882	-0.101885
1.89		0.00104076	0.0111308
1.87		-4.22895e-05	-0.0010823
1.85		1.29379e-05	0.00142894
1.83		-0.000563156	-0.0475301
1.81		-0.000860732	-0.0773608
1.79		-0.00158597	-0.0812516
1.77		-0.00249232	-0.0508601
1.75		-0.00157848	-0.0426596
1.73		0.00151458	0.0351445
1.71		0.00801739	0.0704981
1.69		0.00518438	0.0781201
1.67		0.00196972	0.0501805
1.65		0.00158323	0.0441487
1.63		0.00155994	0.0661301
1.61		0.00147927	0.0873821
1.59		0.000773367	0.207665
1.57		0.00111414	0.156458
1.55		0.00013886	0.00847806
1.53		-0.000936575	-0.0445615
1.51		0.00109192	0.0375127
1.49		0.000801906	0.0196627
1.47		0.00152254	0.0190138
1.45		0.00354519	0.0652716
1.43		0.00134569	0.0295956
1.41		0.000327244	0.0160391
1.39		-3.0417e-05	-0.00209395
1.37		-0.00225644	-0.087087
1.35		0.00158826	0.05391
1.33		-0.0042153	-0.0250531
1.31		-0.00450402	-0.0198341
1.29		0.00272432	0.0267674
1.27		-0.0643104	-0.346605
1.25		-0.114161	-0.459814
1.23		-0.156007	-0.52403
1.21		-0.0756958	-0.486986
1.19		0.0276487	0.339138
1.17		0.109598	0.346532
1.15		0.00971544	0.144249
1.13		-0.0187287	-0.183435
1.11		-0.00103762	-0.206122
1.09		-0.00037599	-0.0392003
1.07		0.00017411	0.0691402
1.05		-0.00228077	-0.0195384
1.03		0.00300288	0.0452027
1.01		0.000218704	0.0139272
0.99		0.00107639	0.0398276
0.97		0.00445616	0.104474
0.95		0.00958046	0.144821
0.93		0.00686863	0.123126
0.91		0.00586689	0.111874
0.89		0.00675905	0.107548
0.87		0.00532487	0.107818
0.85		0.000283673	0.0164615
0.83		0.000416284	0.0549018
0.81		0.000128264	0.0323702
0.79		0.000313992	0.154646
0.77		0.000254926	0.199094
0.75		6.60854e-05	0.0699394
0.73		-6.14738e-05	-0.0291165
0.71		-0.000256877	-0.0283594
0.69		7.3202e-06	0.00514441
0.67		-0.000309064	-0.158586
0.65		-3.0396e-05	-0.0217116
0.63		-6.36984e-06	-0.0421289
0.61		7.98737e-06	0.0261783
0.59		-2.56268e-06	-0.0361696
0.57		-8.53209e-06	-0.111843
0.55		1.99457e-06	0.0204297
0.53		-1.33961e-06	-0.0163081
0.51		1.42836e-06	0.0496689
0.49		-6.43879e-06	-0.0934403
0.47		-4.75125e-06	-0.114491
0.45		-5.78435e-06	-0.177072
0.43		6.00201e-06	0.193911
0.41		7.0774e-06	0.215329
0.39		-7.83631e-06	-0.191765
0.37		2.07157e-07	0.0076623
0.35		1.47759e-05	0.325845
0.33		5.37221e-06	0.198115
0.31		-3.67214e-06	-0.0957732
0.29		-3.4235e-07	-0.0119466
0.27		-3.0912e-06	-0.0739795
0.25		2.18079e-06	0.0941345
0.23		9.37806e-06	0.244493
0.21		-3.93447e-06	-0.209993
0.19		3.75937e-06	0.0972213
0.17		1.55581e-06	0.0988815
0.15		-9.7304e-06	-0.0833901
0.13		9.212e-06	0.0487009
0.11		1.78893e-06	0.037441
0.09		-5.71409e-05	-0.226806
0.07		-1.14931e-05	-0.140973
0.05		3.85046e-05	0.111351
0.03		-1.94818e-05	-0.137165
0.01		0.00010695	0.0926604
