Primary ID		M14.p(ctr)[1]	M14.p(corr)[1]
8.39		-0.000604984	-0.0653749
8.37		0.000458296	0.187035
8.35		6.6578e-05	0.0589833
8.33		0.000463142	0.299865
8.31		0.000854344	0.423014
8.29		0.000264687	0.160577
8.27		0.000207717	0.319606
8.25		-6.29036e-05	-0.0623864
8.23		0.000114456	0.062195
8.21		0.000630706	0.191759
8.19		0.000434279	0.112383
8.17		0.000450748	0.128678
8.15		5.47714e-05	0.0315814
8.13		-0.000155957	-0.130674
8.11		-5.29615e-05	-0.0284936
8.09		0.000215678	0.113682
8.07		0.0012897	0.30307
8.05		0.000919869	0.308419
8.03		0.000486579	0.240061
8.01		0.000219105	0.193749
7.99		0.0002768	0.159741
7.97		-0.000210307	-0.0839012
7.95		-0.00037333	-0.114021
7.93		0.000425451	0.271491
7.91		0.000139351	0.104442
7.89		9.95174e-05	0.0397833
7.87		0.000314852	0.16906
7.85		-0.000224673	-0.111163
7.83		-0.000460986	-0.196868
7.81		0.000298178	0.260175
7.79		4.67979e-05	0.0566261
7.77		-7.35935e-05	-0.181847
7.75		6.35993e-05	0.110405
7.73		0.00023037	0.188468
7.71		0.0001624	0.200956
7.69		2.27484e-05	0.0441027
7.67		5.41433e-05	0.152653
7.65		-1.8651e-05	-0.0551951
7.63		7.76653e-05	0.148169
7.61		2.86921e-05	0.0986406
7.59		-2.62368e-05	-0.199873
7.57		-1.42283e-05	-0.0761593
7.55		4.89498e-05	0.2198
7.53		0.000140301	0.0637686
7.51		0.000108153	0.0873198
7.49		0.000193933	0.173872
7.47		1.09797e-06	0.00399434
7.45		4.78243e-06	0.0299909
7.43		-0.000152491	-0.0511708
7.41		-0.000453928	-0.0473542
7.39		-8.16262e-05	-0.110751
7.37		-0.000367897	-0.0660184
7.35		0.000171896	0.0732491
7.33		-0.000286857	-0.0473298
7.31		-1.18557e-05	-0.00143909
7.29		-0.000105274	-0.0281885
7.27		0.000146491	0.0748503
7.25		7.02627e-05	0.0510472
7.23		4.26969e-05	0.0400806
7.21		0.000121225	0.0311361
7.19		-7.47107e-06	-0.00163632
7.17		-0.000108905	-0.0113772
7.15		-4.68083e-06	-0.0011615
7.13		-4.49144e-05	-0.0240478
7.11		-2.93251e-05	-0.0186649
7.09		0.00071154	0.312956
7.07		-0.000550113	-0.201335
7.05		-2.22519e-05	-0.021733
7.03		-4.12432e-05	-0.0858083
7.01		-1.24829e-05	-0.0471582
6.99		-5.8764e-06	-0.0387638
6.97		1.18391e-05	0.0627011
6.95		1.4599e-05	0.0810835
6.93		-1.07738e-05	-0.088314
6.91		4.10507e-05	0.0775808
6.89		-0.000237036	-0.0307067
6.87		-8.5678e-05	-0.0495683
6.85		-0.000152137	-0.0226794
6.83		-4.2202e-05	-0.0130533
6.81		-8.46974e-05	-0.163945
6.79		7.62175e-06	0.0647355
6.77		4.65949e-06	0.0767651
6.75		5.65731e-06	0.067242
6.73		-2.2125e-06	-0.0504321
6.71		-1.28582e-05	-0.108799
6.69		-2.15877e-06	-0.0540894
6.67		-1.33151e-05	-0.0800966
6.65		-5.29145e-05	-0.0899702
6.63		-4.22029e-05	-0.112308
6.61		6.16653e-06	0.0754474
6.59		5.78546e-06	0.033091
6.57		-6.92248e-06	-0.067536
6.55		-2.29625e-06	-0.0323207
6.53		-6.58431e-06	-0.0441938
6.51		0.000230087	0.0639158
6.49		2.46427e-05	0.15972
6.47		2.65354e-05	0.127919
6.45		-8.28405e-06	-0.107715
6.43		2.68876e-06	0.0095967
6.41		-2.3757e-05	-0.195446
6.39		-4.22714e-05	-0.187568
6.37		8.98098e-06	0.0426516
6.35		2.11151e-06	0.041973
6.33		-6.44854e-06	-0.057432
6.31		2.93719e-06	0.0438742
6.29		3.40243e-05	0.11023
6.27		-3.49655e-05	-0.100666
6.25		5.36256e-06	0.0699558
6.23		4.52424e-06	0.187986
6.21		-4.07333e-05	-0.242456
6.19		8.49069e-05	0.132264
6.17		3.69312e-05	0.103753
6.15		-2.52658e-05	-0.178873
6.13		8.48677e-06	0.0763093
6.11		-3.92784e-05	-0.111281
6.09		5.51554e-05	0.110237
6.07		-5.28795e-06	-0.0721087
6.05		-1.91789e-05	-0.0750233
6.03		4.55942e-05	0.111997
6.01		0.000301228	0.33589
5.99		3.16303e-05	0.167035
5.97		9.64698e-05	0.119078
5.95		0.000195417	0.167253
5.93		0.000135496	0.191554
5.91		0.000147212	0.171911
5.89		0.000319066	0.122586
5.87		-1.36479e-05	-0.0207623
5.85		-0.000128803	-0.19125
5.83		-0.000123209	-0.164502
5.81		-0.000191058	-0.162442
5.79		-0.000291805	-0.119356
5.77		-0.000313196	-0.113061
5.75		-0.000276054	-0.119858
5.73		-0.000246851	-0.159349
5.71		-0.000235893	-0.234021
5.69		4.42751e-06	0.00055512
5.67		-1.37978e-05	-0.0253822
5.65		6.56819e-05	0.222366
5.63		2.79558e-05	0.0471065
5.61		0.000564913	0.0854424
5.59		0.000577543	0.0897755
5.57		4.44153e-05	0.0775608
5.55		-3.86024e-05	-0.153996
5.53		-1.89811e-05	-0.0489747
5.51		1.0705e-05	0.0208261
5.49		-9.37573e-05	-0.140817
5.47		-0.000199371	-0.191747
5.45		-0.00173734	-0.212519
5.43		-0.00128817	-0.0301422
5.41		0.0014032	0.203114
5.39		-0.00135917	-0.134125
5.37		-0.000375804	-0.0124186
5.35		0.000140033	0.0739416
5.33		-5.66845e-05	-0.0260064
5.31		-0.0100592	-0.156989
5.29		-0.00275377	-0.154997
5.27		-0.00530752	-0.243948
5.25		-0.00370536	-0.0996078
5.23		-0.0140084	-0.215565
5.21		-0.00699384	-0.168537
5.19		-0.0110448	-0.178503
5.17		-0.00513132	-0.191456
5.15		-0.0141067	-0.36975
5.13		-0.00727941	-0.18742
5.11		0.000411324	0.0112063
5.09		0.00316268	0.10403
5.07		0.000755709	0.100267
5.05		-0.000121009	-0.0274983
5.03		2.61441e-05	0.00140358
5.01		-0.0116376	-0.131674
4.99		-0.000287972	-0.0896634
4.97		-0.00049472	-0.197357
4.95		-0.00110509	-0.312104
4.93		-0.0012826	-0.227026
4.91		-0.00159948	-0.162342
4.89		-0.0018667	-0.120562
4.67		-0.00674024	-0.240779
4.65		-0.0211113	-0.263695
4.63		-0.0100761	-0.202088
4.61		-0.00870997	-0.330027
4.59		-0.00991057	-0.353278
4.57		-0.00749332	-0.116685
4.55		-0.00652482	-0.168399
4.53		-0.00820246	-0.249552
4.51		-0.0065826	-0.09658
4.49		7.30529e-05	0.00175585
4.47		-0.00375781	-0.114939
4.45		-0.000358015	-0.00442841
4.43		-0.00324628	-0.0192909
4.41		-0.0187978	-0.194282
4.39		-0.000117615	-0.0143364
4.37		-6.69449e-05	-0.0371705
4.35		-0.00372904	-0.3709
4.33		-0.0168606	-0.350146
4.31		-0.00273951	-0.294418
4.29		-0.00386249	-0.239944
4.27		-0.002191	-0.140432
4.25		-0.00415123	-0.143846
4.23		-0.00260542	-0.0845881
4.21		-0.00388121	-0.105167
4.19		-0.00341611	-0.133526
4.17		-0.00368898	-0.147566
4.15		-0.00642267	-0.0665345
4.13		-0.0337103	-0.309375
4.11		0.0138302	0.0913828
4.09		0.00903264	0.138081
4.07		-0.000152737	-0.00276794
4.05		0.00525202	0.0958729
4.03		0.0033225	0.20984
4.01		0.0041219	0.0690043
3.99		-0.00314695	-0.053002
3.97		-0.0102789	-0.0615175
3.95		-0.0239697	-0.0673967
3.93		-0.0455303	-0.140224
3.91		-0.0138826	-0.0531773
3.89		-0.0229055	-0.0529678
3.87		-0.03812	-0.0934415
3.85		-0.0527222	-0.167461
3.83		-0.0614313	-0.206076
3.81		-0.0985893	-0.198805
3.79		-0.0880944	-0.137627
3.77		-0.0460968	-0.136691
3.75		-0.0804431	-0.172212
3.73		-0.0754879	-0.141945
3.71		-0.0713583	-0.14262
3.69		-0.0499938	-0.118068
3.67		-0.0403842	-0.190935
3.65		-0.0409137	-0.136028
3.63		-0.0452737	-0.137796
3.61		-0.0128877	-0.0535298
3.59		-0.0482267	-0.1022
3.57		-0.0431392	-0.121189
3.55		-0.0121934	-0.0793373
3.53		0.00122958	0.00752375
3.51		-0.00740913	-0.0669734
3.49		-0.00391912	-0.0255435
3.47		-0.00986874	-0.0570471
3.45		-0.0104488	-0.104619
3.43		-0.00734293	-0.101739
3.41		-0.00243053	-0.0474476
3.39		-0.00268113	-0.06417
3.37		6.57206e-05	0.0161067
3.35		-0.000225019	-0.0318883
3.33		0.000545733	0.0313294
3.31		-0.00160459	-0.044355
3.29		-0.00876158	-0.121917
3.27		-0.00939953	-0.126951
3.25		0.00192344	0.0752587
3.23		-0.000563011	-0.0139546
3.21		0.00071612	0.0533859
3.19		0.00157624	0.0725878
3.17		-0.0105594	-0.156521
3.15		-0.00244277	-0.173889
3.13		0.000978522	0.0214742
3.11		-0.000921518	-0.0134364
3.09		-0.000348859	-0.0149077
3.07		0.00112772	0.121702
3.05		0.00233635	0.101175
3.03		0.00794877	0.163174
3.01		0.0139263	0.045779
2.99		-0.00472701	-0.03112
2.97		-0.00221258	-0.0789742
2.95		0.000219363	0.150499
2.93		0.000595389	0.190996
2.91		-0.000219602	-0.0350379
2.89		-0.00119977	-0.12518
2.87		-0.000973394	-0.124486
2.85		0.000576493	0.145293
2.83		0.000732263	0.171337
2.81		-0.000479691	-0.0506078
2.79		-0.000452392	-0.0355693
2.77		-0.00103156	-0.128018
2.75		-0.0038766	-0.14574
2.73		-0.0012192	-0.086794
2.71		0.000709744	0.10229
2.69		-0.00189618	-0.051434
2.67		-0.00452749	-0.0929574
2.65		-0.00156656	-0.159619
2.63		-0.00134305	-0.231251
2.61		-0.000415543	-0.219838
2.59		-0.000183212	-0.11982
2.57		-2.1351e-05	-0.00948974
2.55		0.00131342	0.101507
2.53		-0.00409407	-0.086005
2.51		-0.00399365	-0.11345
2.49		-0.000660785	-0.0540747
2.47		-0.00119486	-0.0731189
2.45		-0.00080448	-0.0532734
2.43		0.000987105	0.159949
2.41		0.00441209	0.230073
2.39		0.134246	0.242512
2.37		0.00513747	0.20436
2.35		-0.00245264	-0.0444818
2.33		-0.00309868	-0.0679222
2.31		0.000266004	0.0184428
2.29		0.00534676	0.198968
2.27		0.00236133	0.0915071
2.25		-0.00147893	-0.0888794
2.23		0.00167358	0.0282142
2.21		0.00013198	0.00334438
2.19		-0.00385492	-0.137205
2.17		-0.0182506	-0.130362
2.15		-0.0137178	-0.128259
2.13		-0.0021438	-0.046172
2.11		0.00148109	0.0476035
2.09		0.00249219	0.0505302
2.07		-0.00258303	-0.0223824
2.05		-0.0627797	-0.145404
2.03		0.0170496	0.0302401
2.01		0.00214446	0.00999413
1.99		0.00118715	0.0268139
1.97		-0.0182564	-0.154961
1.95		0.000868041	0.043537
1.93		0.00033325	0.0160184
1.91		-0.117003	-0.108744
1.89		0.00718135	0.0742243
1.87		0.00301397	0.0780615
1.85		0.000271227	0.020352
1.83		0.000199921	0.00899132
1.81		0.00165935	0.135356
1.79		-0.00161627	-0.085115
1.77		-0.000451893	-0.007817
1.75		0.00259539	0.0598805
1.73		0.00338271	0.0643832
1.71		0.00487161	0.0225861
1.69		0.00217208	0.0153292
1.67		-0.00329471	-0.0407009
1.65		0.000988424	0.01505
1.63		0.00440535	0.105396
1.61		0.00288613	0.09323
1.59		0.000322999	0.0684445
1.57		-0.00236292	-0.100769
1.55		-0.01552	-0.157583
1.53		-0.0159761	-0.185853
1.51		-0.000857353	-0.0234568
1.49		0.00283949	0.0638171
1.47		0.00640458	0.0579238
1.45		0.00173786	0.0173536
1.43		0.00359666	0.0769353
1.41		0.00099428	0.0536098
1.39		-0.00618771	-0.159321
1.37		-0.00752395	-0.178832
1.35		0.000372451	0.0303899
1.33		0.0569413	0.178391
1.31		0.0657316	0.167215
1.29		-0.00338551	-0.0879138
1.27		-0.0612389	-0.348287
1.25		-0.0978171	-0.371037
1.23		-0.0847294	-0.284721
1.21		-0.0324914	-0.238465
1.19		-0.021809	-0.164218
1.17		0.018483	0.0415812
1.15		0.00110886	0.0102925
1.13		0.00474358	0.0436403
1.11		-0.000883829	-0.127556
1.09		-0.0017178	-0.122973
1.07		0.000170615	0.0448407
1.05		-0.0255192	-0.120426
1.03		-0.0111948	-0.11366
1.01		0.00128916	0.0576381
0.99		0.000211552	0.00393073
0.97		0.000821829	0.0144809
0.95		-0.00259447	-0.0271881
0.93		0.00151825	0.0229246
0.91		0.00823382	0.1675
0.89		-0.0176082	-0.0957451
0.87		-0.00669423	-0.0678745
0.85		-0.000269406	-0.0175515
0.83		0.00029066	0.0432877
0.81		0.000138297	0.0369836
0.79		0.000151622	0.0671313
0.77		-0.00018377	-0.113616
0.75		-3.33762e-05	-0.0603713
0.73		-0.000297136	-0.0732771
0.71		0.00088736	0.0610248
0.69		0.000106331	0.0711731
0.67		-0.000808761	-0.182249
0.65		0.000276287	0.0688911
0.63		-5.09679e-06	-0.0595628
0.61		-5.87909e-06	-0.0369477
0.59		1.55154e-06	0.020633
0.57		2.49824e-05	0.282271
0.55		-1.81048e-05	-0.108969
0.53		-4.95503e-06	-0.0714084
0.51		9.70438e-07	0.0129244
0.49		4.10307e-06	0.0362687
0.47		-2.87478e-06	-0.0462596
0.45		7.53761e-06	0.148217
0.43		-5.29754e-06	-0.133419
0.41		-3.14176e-06	-0.0626439
0.39		9.1386e-07	0.0148349
0.37		-2.64122e-06	-0.0569243
0.35		8.43581e-06	0.146248
0.33		-3.24319e-07	-0.0102814
0.31		1.97496e-06	0.0379918
0.29		4.21856e-06	0.100885
0.27		-4.45562e-06	-0.0539269
0.25		-4.23327e-06	-0.157474
0.23		-5.09562e-06	-0.107085
0.21		8.28088e-07	0.036748
0.19		-3.29428e-06	-0.0640091
0.17		-1.49674e-07	-0.00662034
0.15		-2.59306e-05	-0.110109
0.13		7.95873e-06	0.0215792
0.11		-6.14818e-07	-0.00865315
0.09		-2.83574e-05	-0.05766
0.07		5.61232e-06	0.0462773
0.05		1.22413e-05	0.0172932
0.03		4.8802e-06	0.0322953
0.01		0.000290585	0.18423
